PW Estimate (mW),Description
19.59756097560976,[PID 8500] ffmpeg -re -ss 212 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
19.587804878048786,[PID 8398] ffmpeg -re -ss 2542 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
19.577134146341464,[PID 8614] ffmpeg -re -ss 2341 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
19.54573170731707,[PID 8356] ffmpeg -re -ss 938 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
19.534146341463416,[PID 8434] ffmpeg -re -ss 553 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
19.507317073170736,[PID 8650] ffmpeg -re -ss 1141 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
19.504268292682923,[PID 8536] ffmpeg -re -ss 1707 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
19.50060975609757,[PID 8446] ffmpeg -re -ss 2162 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
19.464634146341464,[PID 8740] ffmpeg -re -ss 1685 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
19.442073170731696,[PID 8738] ffmpeg -re -ss 969 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
19.4280487804878,[PID 8584] ffmpeg -re -ss 1242 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
19.413414634146346,[PID 8524] ffmpeg -re -ss 1007 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
19.411890243902437,[PID 8344] ffmpeg -re -ss 2208 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
19.401219512195134,[PID 8608] ffmpeg -re -ss 900 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
19.3375,[PID 8596] ffmpeg -re -ss 2965 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
19.33719512195123,[PID 8668] ffmpeg -re -ss 515 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
19.336585365853665,[PID 8716] ffmpeg -re -ss 349 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
19.312500000000004,[PID 8578] ffmpeg -re -ss 703 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
19.25853658536585,[PID 8488] ffmpeg -re -ss 1044 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
19.25060975609756,[PID 8644] ffmpeg -re -ss 2892 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
19.244817073170736,[PID 8620] ffmpeg -re -ss 2600 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
19.231707317073166,[PID 8692] ffmpeg -re -ss 1551 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
19.20792682926828,[PID 8690] ffmpeg -re -ss 216 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
19.190548780487802,[PID 8656] ffmpeg -re -ss 2894 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
19.1890243902439,[PID 8542] ffmpeg -re -ss 2973 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
19.164634146341463,[PID 8518] ffmpeg -re -ss 1630 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
19.105792682926833,[PID 8332] ffmpeg -re -ss 2321 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
19.05762195121952,[PID 8440] ffmpeg -re -ss 2749 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
19.055182926829268,[PID 8566] ffmpeg -re -ss 2946 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
19.031707317073167,[PID 8722] ffmpeg -re -ss 727 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
19.023170731707314,[PID 8554] ffmpeg -re -ss 2941 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
19.017073170731706,[PID 8752] ffmpeg -re -ss 2693 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
19.006707317073165,[PID 8674] ffmpeg -re -ss 1318 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
18.974085365853643,[PID 8680] ffmpeg -re -ss 2591 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
18.97286585365854,[PID 8632] ffmpeg -re -ss 823 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
18.955792682926823,[PID 8482] ffmpeg -re -ss 1628 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
18.93536585365854,[PID 8602] ffmpeg -re -ss 2592 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
18.91676829268293,[PID 8512] ffmpeg -re -ss 1005 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
18.868292682926832,[PID 8662] ffmpeg -re -ss 2615 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
18.85365853658537,[PID 8560] ffmpeg -re -ss 2357 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
18.791768292682924,[PID 8704] ffmpeg -re -ss 2281 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
18.788414634146346,[PID 8698] ffmpeg -re -ss 2113 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
18.788109756097565,[PID 8728] ffmpeg -re -ss 161 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
18.788109756097562,[PID 8626] ffmpeg -re -ss 652 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
18.759756097560988,[PID 8758] ffmpeg -re -ss 2526 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
18.739939024390242,[PID 8506] ffmpeg -re -ss 1276 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
18.656097560975596,[PID 8746] ffmpeg -re -ss 1106 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
18.548170731707312,[PID 8638] ffmpeg -re -ss 12 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
18.489024390243912,[PID 8530] ffmpeg -re -ss 2716 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
18.442073170731696,[PID 8548] ffmpeg -re -ss 189 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
18.4030487804878,[PID 8572] ffmpeg -re -ss 1075 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
17.632317073170743,[PID 8714] ffmpeg -re -ss 2273 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
10.419847560975628,fb_flashcursor
9.524298780487804,[PID 3840] powertop --csv --iteration=328 --time=10 
8.566981707317074,watchdog_timer_fn
5.23493902439025,handle_update
4.432012195121948,bnx2x_period_task
4.193658536585377,[PID 118] [kcompactd0]
3.2385823170731713,[9] RCU(softirq)
2.2567073170731704,[PID 8336] ffmpeg -re -ss 843 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
2.1631097560975605,[PID 8636] ffmpeg -re -ss 12 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
2.1557926829268306,[PID 8486] ffmpeg -re -ss 1044 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
2.1290243902439085,bnx2x_sp_task
2.086036585365855,pci_pme_list_scan
2.0734756097560973,[PID 8570] ffmpeg -re -ss 1075 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
2.054573170731707,[PID 8444] ffmpeg -re -ss 2162 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
2.0238719512195122,delayed_vfree_work
2.0024390243902443,[PID 8294] ffmpeg -re -ss 2889 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.9896341463414629,[PID 8330] ffmpeg -re -ss 2321 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.9570121951219517,[PID 8432] ffmpeg -re -ss 553 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.9286585365853657,[PID 8306] ffmpeg -re -ss 1210 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.8618902439024387,[PID 8576] ffmpeg -re -ss 703 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.85686280487805,[66] eth1
1.8365853658536586,[PID 8510] ffmpeg -re -ss 1005 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.818140243902439,[PID 8390] ffmpeg -re -ss 2086 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.7939024390243896,[PID 8378] ffmpeg -re -ss 2231 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.7762195121951225,[PID 8711] ffmpeg -re -ss 2273 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.7685975609756097,[PID 8744] ffmpeg -re -ss 1106 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.7618902439024393,[PID 8348] ffmpeg -re -ss 771 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.7548780487804878,[PID 8702] ffmpeg -re -ss 2281 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.7195121951219519,[PID 8756] ffmpeg -re -ss 2526 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.7097560975609751,[PID 8546] ffmpeg -re -ss 189 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.7054878048780489,[PID 8354] ffmpeg -re -ss 938 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.6667682926829268,[PID 8360] ffmpeg -re -ss 557 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.6615853658536583,[PID 8504] ffmpeg -re -ss 1276 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.6420731707317076,[PID 8696] ffmpeg -re -ss 2113 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.6317073170731704,[PID 8342] ffmpeg -re -ss 2208 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.6274390243902437,[PID 8516] ffmpeg -re -ss 1630 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.619817073170732,[PID 8672] ffmpeg -re -ss 1318 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.6001219512195122,[PID 8480] ffmpeg -re -ss 1628 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.5753048780487804,[PID 8688] ffmpeg -re -ss 1551 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.569207317073171,[PID 8282] ffmpeg -re -ss 1692 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.5557926829268294,[PID 8396] ffmpeg -re -ss 2542 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.5549542682926838,[60] eth0
1.5307926829268295,[PID 8522] ffmpeg -re -ss 1007 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.526829268292683,[PID 8582] ffmpeg -re -ss 1242 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.5118902439024386,[PID 8660] ffmpeg -re -ss 2615 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.5097560975609758,[PID 8492] ffmpeg -re -ss 1694 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.4792682926829268,[PID 8414] ffmpeg -re -ss 1739 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.470731707317073,[PID 8402] ffmpeg -re -ss 2361 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.4692073170731705,[PID 8528] ffmpeg -re -ss 2716 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.4246951219512196,[PID 8300] ffmpeg -re -ss 584 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.4246951219512196,[PID 8750] ffmpeg -re -ss 2693 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.4131097560975607,[PID 8312] ffmpeg -re -ss 1836 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.401829268292683,[PID 8408] ffmpeg -re -ss 2373 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.3960365853658536,[PID 8426] ffmpeg -re -ss 739 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.3914634146341462,[PID 8600] ffmpeg -re -ss 2592 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.3746951219512198,[PID 8666] ffmpeg -re -ss 515 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.3716463414634148,[PID 8726] ffmpeg -re -ss 161 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.3631097560975607,[PID 8324] ffmpeg -re -ss 1393 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.3612804878048776,[PID 8618] ffmpeg -re -ss 2600 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.3277439024390245,[PID 8318] ffmpeg -re -ss 1380 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.321951219512195,[PID 8678] ffmpeg -re -ss 2591 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.317987804878049,[PID 8462] ffmpeg -re -ss 1416 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.3152439024390241,[PID 8384] ffmpeg -re -ss 1646 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.3079268292682924,[PID 8468] ffmpeg -re -ss 1695 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.28140243902439,[PID 8734] ffmpeg -re -ss 1685 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.2664634146341465,[PID 8552] ffmpeg -re -ss 2941 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.2564024390243906,[PID 8288] ffmpeg -re -ss 508 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.2265243902439025,[PID 8606] ffmpeg -re -ss 900 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.2207317073170731,[PID 8736] ffmpeg -re -ss 969 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.2167682926829266,[PID 8366] ffmpeg -re -ss 2431 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.215548780487805,[PID 8498] ffmpeg -re -ss 212 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.2091463414634145,[PID 8648] ffmpeg -re -ss 1141 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.1911585365853656,[PID 8420] ffmpeg -re -ss 1919 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.1902439024390246,[PID 8624] ffmpeg -re -ss 652 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.1625,[PID 8712] ffmpeg -re -ss 349 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.1341463414634145,[PID 8438] ffmpeg -re -ss 2749 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.0935975609756097,[PID 8684] ffmpeg -re -ss 216 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.0585365853658535,[PID 8630] ffmpeg -re -ss 823 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.0439024390243903,[PID 8594] ffmpeg -re -ss 2965 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.0396341463414636,[PID 8558] ffmpeg -re -ss 2357 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.0314024390243905,[PID 8654] ffmpeg -re -ss 2894 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.0301829268292686,[PID 8474] ffmpeg -re -ss 2804 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
1.0158536585365852,[PID 8564] ffmpeg -re -ss 2946 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
0.9628048780487802,[PID 8372] ffmpeg -re -ss 1561 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
0.9170731707317072,[PID 8588] ffmpeg -re -ss 2506 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
0.8823780487804879,[PID 8456] ffmpeg -re -ss 2418 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
0.8798780487804877,[PID 8534] ffmpeg -re -ss 1707 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
0.8786585365853659,[PID 8642] ffmpeg -re -ss 2892 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
0.8673780487804877,[PID 8720] ffmpeg -re -ss 727 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
0.8216768292682927,[PID 8450] ffmpeg -re -ss 1479 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
0.8044786585365857,kfree_rcu_monitor
0.7972560975609757,[PID 3876] sshd: videoserver@notty 
0.7923780487804877,[PID 8540] ffmpeg -re -ss 2973 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
0.7323170731707316,[PID 8612] ffmpeg -re -ss 2341 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
0.4335213414634154,lru_add_drain_per_cpu
0.3657195121951229,neigh_managed_work
0.32379268292682956,flush_memcg_stats_dwork
0.2848689024390246,[PID 121] [khugepaged]
0.2673780487804878,[PID 3878] python3
0.2621951219512195,[PID 4265] python3
0.2554878048780488,[PID 5350] python3
0.25539634146341467,[PID 7925] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717288234.400043-60261018706214/AnsiballZ_command.py 
0.25365853658536586,[PID 4041] python3
0.2527439024390244,[PID 5954] python3
0.2521341463414634,[PID 4648] python3
0.2520426829268293,[PID 7934] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717288223.864233-137658292466494/AnsiballZ_command.py 
0.25204268292682924,[PID 7980] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717288238.0087357-43551472640704/AnsiballZ_command.py 
0.25182926829268293,[PID 5597] python3
0.25091463414634146,[PID 4037] python3
0.25054878048780493,[PID 8050] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717288223.309038-152621154260269/AnsiballZ_command.py 
0.2503048780487805,[PID 5818] python3
0.25,[PID 6111] python3
0.2496036585365854,[PID 8043] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717288217.5953403-257540172503992/AnsiballZ_command.py 
0.24939024390243902,[PID 5488] python3
0.24908536585365856,[PID 4596] python3
0.24847560975609756,[PID 5990] python3
0.24844512195121946,[PID 8104] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717288233.7248552-267183612625464/AnsiballZ_command.py 
0.24765243902439027,[PID 7860] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717288224.5248294-147787371787583/AnsiballZ_command.py 
0.24692073170731707,[PID 8009] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717288222.1065986-248300538496469/AnsiballZ_command.py 
0.24664634146341466,[PID 4039] python3
0.24603658536585368,[PID 6152] python3
0.24600609756097558,[PID 8136] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717288221.4847193-9408382764326/AnsiballZ_command.py 
0.24573170731707317,[PID 4973] python3
0.24573170731707317,[PID 6039] python3
0.2455487804878049,[PID 7905] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717288229.806521-84636905176703/AnsiballZ_command.py 
0.24533536585365845,[PID 8123] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717288241.3255012-83969701217389/AnsiballZ_command.py 
0.2448170731707317,[PID 5927] python3
0.24451219512195124,[PID 6318] /usr/bin/python3 
0.24451219512195124,[PID 3998] python3
0.24347560975609756,[PID 8163] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717288234.918449-20073925581752/AnsiballZ_command.py 
0.24329268292682926,[PID 6259] python3
0.2429878048780488,[PID 4374] python3
0.2426829268292683,[PID 5263] python3
0.24216463414634146,[PID 7936] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717288219.0034604-135792178437698/AnsiballZ_command.py 
0.24146341463414636,[PID 4191] python3
0.24125,[PID 7907] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717288216.332492-270452986201541/AnsiballZ_command.py 
0.24036585365853658,[PID 8083] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717288241.0984366-131270799367862/AnsiballZ_command.py 
0.24018292682926826,[PID 8210] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717288243.580335-60338007058658/AnsiballZ_command.py 
0.23993902439024392,[PID 5340] python3
0.23926829268292682,[PID 8189] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717288243.760674-28794476795777/AnsiballZ_command.py 
0.23881097560975606,[PID 7913] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717288222.7545455-199904913095003/AnsiballZ_command.py 
0.23871951219512194,[PID 3883] python3
0.23871951219512194,[PID 6222] python3
0.23810975609756097,[PID 5854] python3
0.23789634146341465,[PID 8038] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717288217.1103997-114995659831041/AnsiballZ_command.py 
0.23731707317073175,[PID 8010] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717288217.3194764-38097154137718/AnsiballZ_command.py 
0.23728658536585368,[PID 8074] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717288225.4206095-16863327826375/AnsiballZ_command.py 
0.2371951219512195,[PID 4268] python3
0.23701219512195126,[PID 8103] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717288216.5359447-165961005974844/AnsiballZ_command.py 
0.23689024390243904,[PID 5584] python3
0.23689024390243896,[PID 7862] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717288226.4423587-218425696987097/AnsiballZ_command.py 
0.23664634146341462,[PID 8078] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717288239.7489998-241806253500023/AnsiballZ_command.py 
0.23664634146341462,[PID 7931] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717288231.7075007-59922388673457/AnsiballZ_command.py 
0.23658536585365852,[PID 3995] python3
0.2364939024390244,[PID 7963] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717288236.7751167-170808670565423/AnsiballZ_command.py 
0.23634146341463413,[PID 7977] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717288224.8734922-62829997973121/AnsiballZ_command.py 
0.23567073170731706,[PID 4035] python3
0.23567073170731706,[PID 5228] python3
0.23542682926829273,[PID 7962] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717288219.3874211-179262937029779/AnsiballZ_command.py 
0.2353658536585366,[PID 4434] python3
0.23487804878048782,[PID 7937] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717288230.5365906-118171752577666/AnsiballZ_command.py 
0.2345121951219512,[PID 8115] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717288235.17323-188418233389982/AnsiballZ_command.py 
0.23445121951219514,[PID 4077] python3
0.23414634146341462,[PID 5118] python3
0.23414634146341462,[PID 5674] python3
0.23335365853658535,[PID 8144] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717288238.8317263-221640793353968/AnsiballZ_command.py 
0.23323170731707318,[PID 5925] python3
0.23313719512195138,kfree_rcu_work
0.23295731707317072,[PID 8131] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717288228.9127345-249587970994925/AnsiballZ_command.py 
0.23274390243902437,[PID 8170] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717288243.162223-272953308084864/AnsiballZ_command.py 
0.2326219512195122,[PID 5786] python3
0.2326219512195122,[PID 4975] python3
