PW Estimate (mW),Description
39.55365853658536,[PID 6124] ffmpeg -re -ss 1707 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
39.26920731707318,[PID 6134] ffmpeg -re -ss 1301 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
39.24420731707316,[PID 6152] ffmpeg -re -ss 918 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
39.20670731707315,[PID 6144] ffmpeg -re -ss 1579 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
39.17256097560978,[PID 6320] ffmpeg -re -ss 2231 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
39.09969512195122,[PID 6194] ffmpeg -re -ss 628 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
39.06158536585368,[PID 6123] ffmpeg -re -ss 1762 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
39.042682926829286,[PID 6240] ffmpeg -re -ss 1657 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
38.94847560975611,[PID 6318] ffmpeg -re -ss 2002 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
38.93475609756097,[PID 6254] ffmpeg -re -ss 1862 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
38.807317073170765,[PID 6192] ffmpeg -re -ss 2811 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
38.69115853658538,[PID 6206] ffmpeg -re -ss 2389 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
38.52317073170731,[PID 6266] ffmpeg -re -ss 1824 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
38.51432926829267,[PID 6272] ffmpeg -re -ss 610 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
38.34634146341464,[PID 6182] ffmpeg -re -ss 2886 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
38.21463414634148,[PID 6278] ffmpeg -re -ss 1688 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
38.10304878048781,[PID 6296] ffmpeg -re -ss 1004 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
38.01219512195124,[PID 6260] ffmpeg -re -ss 1402 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
35.932621951219666,toggle_allocation_gate
16.663012195121944,[7] sched(softirq)
15.750121951219533,fb_flashcursor
14.314451219512193,watchdog_timer_fn
11.953079268292676,[PID 3842] powertop --csv --iteration=328 --time=10 
10.047865853658541,[PID 6114] ffmpeg -re -ss 222 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
9.893902439024387,[PID 6094] ffmpeg -re -ss 1762 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
9.699024390243904,[PID 6098] ffmpeg -re -ss 2254 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
9.574085365853655,[PID 6162] ffmpeg -re -ss 2284 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
9.522256097560982,[PID 6230] ffmpeg -re -ss 538 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
9.512499999999992,[PID 6226] ffmpeg -re -ss 1487 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
9.504878048780487,[PID 6294] ffmpeg -re -ss 1004 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
9.487621951219507,[PID 6264] ffmpeg -re -ss 1824 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
9.454542682926826,[PID 6249] ffmpeg -re -ss 1862 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
9.453384146341456,[PID 6090] ffmpeg -re -ss 1707 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
9.427804878048775,[PID 6234] ffmpeg -re -ss 1657 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
9.404847560975607,[PID 6168] ffmpeg -re -ss 935 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
9.38088414634146,[PID 6142] ffmpeg -re -ss 2565 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
9.361920731707324,[PID 6186] ffmpeg -re -ss 2811 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
9.324481707317078,[PID 6276] ffmpeg -re -ss 1688 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
9.319207317073172,[PID 6270] ffmpeg -re -ss 610 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
9.308536585365855,[PID 6282] ffmpeg -re -ss 174 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
9.264908536585358,[PID 6174] ffmpeg -re -ss 120 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
9.247134146341459,[PID 6113] ffmpeg -re -ss 1982 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
9.239939024390248,[PID 6190] ffmpeg -re -ss 628 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
9.233536585365856,[PID 6156] ffmpeg -re -ss 593 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
9.190853658536588,[PID 6222] ffmpeg -re -ss 1553 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
9.110243902439024,[PID 6204] ffmpeg -re -ss 2389 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
9.08631097560976,[PID 6316] ffmpeg -re -ss 2231 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
9.055152439024388,[PID 6258] ffmpeg -re -ss 1402 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
9.051006097560974,[PID 6180] ffmpeg -re -ss 2886 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
9.036463414634149,[PID 6288] ffmpeg -re -ss 209 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
8.992347560975611,[PID 6132] ffmpeg -re -ss 1301 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
8.953048780487809,[PID 6300] ffmpeg -re -ss 287 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
8.888231707317075,[PID 6150] ffmpeg -re -ss 918 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
8.878963414634148,[PID 6105] ffmpeg -re -ss 2883 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
8.729908536585368,[PID 6250] ffmpeg -re -ss 612 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
8.721646341463416,[PID 6216] ffmpeg -re -ss 71 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
8.678353658536588,[PID 6324] ffmpeg -re -ss 2670 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
8.658628048780484,[PID 6198] ffmpeg -re -ss 621 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
8.535975609756097,[PID 6106] ffmpeg -re -ss 2648 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
8.528353658536583,[PID 6306] ffmpeg -re -ss 1777 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
8.371646341463416,[PID 6312] ffmpeg -re -ss 2002 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
8.355182926829267,[PID 6138] ffmpeg -re -ss 1579 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
8.255304878048774,[PID 6210] ffmpeg -re -ss 573 -i chosen.mp4 -t 1800 -c copy -f mpegts pipe:1 
6.651554878048785,handle_update
5.996707317073196,[PID 119] [kcompactd0]
4.607493902439024,[PID 17] [ksoftirqd/0]
4.232801829268294,[9] RCU(softirq)
2.5666676829268296,[PID 25] [ksoftirqd/1]
2.3533536585365793,bnx2x_period_task
2.2066158536585436,bnx2x_sp_task
2.0458841463414648,pci_pme_list_scan
2.0206250000000057,[66] eth1
1.7360609756097563,kfree_rcu_monitor
1.5627621951219512,[60] eth0
0.9870975609756097,delayed_vfree_work
0.9273170731707318,[4] block(softirq)
0.7554878048780489,[PID 3881] sshd: videoserver@notty 
0.6439939024390243,"[PID 6107] socat TCP-LISTEN:8092,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 222 1800 "
0.6148780487804877,"[PID 6213] socat TCP-LISTEN:8108,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 71 1800 "
0.5674999999999998,"[PID 6187] socat TCP-LISTEN:8098,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 628 1800 "
0.5632621951219512,"[PID 6091] socat TCP-LISTEN:8081,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 1762 1800 "
0.5612042682926828,[PID 31] [ksoftirqd/2]
0.539298780487805,"[PID 6291] socat TCP-LISTEN:8116,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 1004 1800 "
0.5264329268292683,"[PID 6219] socat TCP-LISTEN:8083,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 1553 1800 "
0.5147865853658536,"[PID 6183] socat TCP-LISTEN:8099,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 2811 1800 "
0.5055792682926828,"[PID 6159] socat TCP-LISTEN:8103,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 2284 1800 "
0.5054268292682926,"[PID 6297] socat TCP-LISTEN:8119,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 287 1800 "
0.5019817073170731,"[PID 6267] socat TCP-LISTEN:8117,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 610 1800 "
0.4878658536585367,"[PID 6165] socat TCP-LISTEN:8100,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 935 1800 "
0.4703048780487805,"[PID 6147] socat TCP-LISTEN:8093,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 918 1800 "
0.466890243902439,"[PID 6244] socat TCP-LISTEN:8115,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 612 1800 "
0.46493902439024387,"[PID 6153] socat TCP-LISTEN:8084,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 593 1800 "
0.45926829268292685,"[PID 6303] socat TCP-LISTEN:8118,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 1777 1800 "
0.45682926829268294,"[PID 6255] socat TCP-LISTEN:8107,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 1402 1800 "
0.4464024390243902,"[PID 6243] socat TCP-LISTEN:8113,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 1862 1800 "
0.4449390243902438,"[PID 6087] socat TCP-LISTEN:8080,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 1707 1800 "
0.4354573170731708,"[PID 6313] socat TCP-LISTEN:8114,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 2231 1800 "
0.43484756097560984,"[PID 6177] socat TCP-LISTEN:8101,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 2886 1800 "
0.4262499999999999,"[PID 6227] socat TCP-LISTEN:8106,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 538 1800 "
0.42542682926829267,"[PID 6129] socat TCP-LISTEN:8094,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 1301 1800 "
0.4247560975609757,"[PID 6195] socat TCP-LISTEN:8089,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 621 1800 "
0.4178963414634146,"[PID 6261] socat TCP-LISTEN:8112,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 1824 1800 "
0.41768292682926816,"[PID 6171] socat TCP-LISTEN:8090,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 120 1800 "
0.414969512195122,"[PID 6095] socat TCP-LISTEN:8086,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 2254 1800 "
0.3870426829268293,"[PID 6279] socat TCP-LISTEN:8111,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 174 1800 "
0.38396341463414635,"[PID 6207] socat TCP-LISTEN:8097,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 573 1800 "
0.3808841463414633,"[PID 6223] socat TCP-LISTEN:8082,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 1487 1800 "
0.3798780487804878,"[PID 6108] socat TCP-LISTEN:8096,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 1982 1800 "
0.37363414634146436,lru_add_drain_per_cpu
0.37301829268292686,"[PID 6201] socat TCP-LISTEN:8102,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 2389 1800 "
0.3671646341463415,"[PID 6285] socat TCP-LISTEN:8109,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 209 1800 "
0.36603658536585365,"[PID 6273] socat TCP-LISTEN:8091,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 1688 1800 "
0.3657926829268293,"[PID 6100] socat TCP-LISTEN:8087,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 2648 1800 "
0.3571951219512195,"[PID 6231] socat TCP-LISTEN:8105,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 1657 1800 "
0.3511585365853659,"[PID 6135] socat TCP-LISTEN:8095,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 1579 1800 "
0.350609756097561,"[PID 6124] dmx0:mov,mp4,m4"
0.34783536585365854,"[PID 6321] socat TCP-LISTEN:8104,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 2670 1800 "
0.34302743902439137,neigh_managed_work
0.3202743902439025,"[PID 6139] socat TCP-LISTEN:8088,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 2565 1800 "
0.319390243902439,"[PID 6099] socat TCP-LISTEN:8085,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 2883 1800 "
0.3170731707317073,"[PID 6302] dmx0:mov,mp4,m4"
0.31451219512195117,"[PID 6309] socat TCP-LISTEN:8110,reuseaddr,fork SYSTEM:sh  /home/videoserver/native/stream.sh chosen.mp4 2002 1800 "
0.31097560975609756,[PID 4676] python3
0.3018262195121951,[PID 109] [ksoftirqd/15]
0.30121951219512194,[PID 4669] python3
0.3003048780487805,"[PID 6266] dmx0:mov,mp4,m4"
0.29786585365853663,"[PID 6144] dmx0:mov,mp4,m4"
0.2954268292682927,"[PID 6200] dmx0:mov,mp4,m4"
0.29359756097560974,[PID 4748] python3
0.29237804878048784,"[PID 6118] dmx0:mov,mp4,m4"
0.2823170731707317,"[PID 6126] dmx0:mov,mp4,m4"
0.27896341463414637,"[PID 6158] dmx0:mov,mp4,m4"
0.2783536585365854,[PID 4103] python3
0.2783536585365854,[PID 4278] python3
0.27774390243902436,"[PID 6218] dmx0:mov,mp4,m4"
0.27713414634146344,"[PID 6290] dmx0:mov,mp4,m4"
0.27713414634146344,"[PID 6128] dmx0:mov,mp4,m4"
0.275,[PID 3935] python3
0.2746951219512195,"[PID 6236] dmx0:mov,mp4,m4"
0.27439024390243905,[PID 4627] python3
0.27408536585365856,"[PID 6308] dmx0:mov,mp4,m4"
0.2728658536585366,"[PID 6164] dmx0:mov,mp4,m4"
0.2679878048780488,"[PID 6152] dmx0:mov,mp4,m4"
0.26646341463414636,"[PID 6182] dmx0:mov,mp4,m4"
0.2649390243902439,"[PID 6120] dmx0:mov,mp4,m4"
0.2649390243902439,"[PID 6212] dmx0:mov,mp4,m4"
0.26402439024390245,"[PID 6326] dmx0:mov,mp4,m4"
0.2628048780487805,"[PID 6146] dmx0:mov,mp4,m4"
0.2628048780487805,[PID 3936] python3
0.2625,[PID 4237] python3
0.2621951219512195,[PID 4198] python3
0.26158536585365855,"[PID 6176] dmx0:mov,mp4,m4"
0.2606707317073171,"[PID 6252] dmx0:mov,mp4,m4"
0.2600609756097561,"[PID 6240] dmx0:mov,mp4,m4"
0.25945121951219513,"[PID 6318] dmx0:mov,mp4,m4"
0.25945121951219513,[PID 4602] python3
0.25914634146341464,"[PID 6238] dmx0:mov,mp4,m4"
0.25902743902439046,[PID 121] [khugepaged]
0.25853658536585367,"[PID 6284] dmx0:mov,mp4,m4"
0.2582317073170732,"[PID 6242] dmx0:mov,mp4,m4"
0.2579268292682927,[PID 4714] python3
0.25670731707317074,[PID 4120] python3
0.2565609756097561,flush_memcg_stats_dwork
0.25640243902439025,[PID 4104] python3
0.2551829268292683,[PID 4490] python3
0.25426829268292683,[PID 4196] python3
0.25365853658536586,"[PID 6260] dmx0:mov,mp4,m4"
0.2527439024390244,[PID 4382] python3
0.25182926829268293,"[PID 6278] dmx0:mov,mp4,m4"
0.250609756097561,[PID 4221] python3
0.24847560975609756,[PID 3892] python3
0.24786585365853658,"[PID 6134] dmx0:mov,mp4,m4"
0.24664634146341466,[PID 3887] python3
0.24603658536585368,[PID 4566] python3
0.24603658536585368,"[PID 6320] dmx0:mov,mp4,m4"
0.24512195121951222,[PID 3922] python3
0.24451219512195124,[PID 4128] python3
0.24390243902439024,[PID 4791] python3
0.24359756097560978,[PID 4420] python3
0.24207317073170734,"[PID 6254] dmx0:mov,mp4,m4"
0.24207317073170734,"[PID 6206] dmx0:mov,mp4,m4"
0.24146341463414636,[PID 4006] python3
0.24146341463414636,"[PID 6194] dmx0:mov,mp4,m4"
0.24024390243902438,[PID 4789] python3
0.23841463414634148,[PID 4118] python3
0.23810975609756097,[PID 3885] python3
0.23810975609756097,"[PID 6123] dmx0:mov,mp4,m4"
0.23658536585365852,"[PID 6296] dmx0:mov,mp4,m4"
0.23628048780487806,[PID 4191] python3
0.23628048780487806,[PID 4122] python3
0.23445121951219514,"[PID 6272] dmx0:mov,mp4,m4"
0.23414634146341462,[PID 4493] python3
0.2329268292682927,[PID 4452] python3
0.2326219512195122,[PID 4499] python3
0.23170731707317074,"[PID 6170] dmx0:mov,mp4,m4"
0.23140243902439028,"[PID 6192] dmx0:mov,mp4,m4"
0.22714939024390265,kfree_rcu_work
0.22682926829268296,[PID 4816] python3
0.22530487804878052,[PID 3895] python3
0.21920731707317076,[PID 4272] python3
0.2173780487804878,[PID 3889] python3
0.213109756097561,"[PID 6117] dmx0:mov,mp4,m4"
0.2052073170731709,drm_fb_helper_damage_work
0.17469512195121947,[PID 5795] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717282022.3516157-106331277407533/AnsiballZ_command.py 
0.17460365853658535,[PID 6013] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717282025.7786946-67932791369833/AnsiballZ_command.py 
0.17021341463414635,[PID 5851] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717282019.8233762-23565507824504/AnsiballZ_command.py 
0.15917682926829266,[PID 5887] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717282021.5060282-272580341411223/AnsiballZ_command.py 
0.15746951219512192,[PID 5805] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717282018.5001285-112639030426703/AnsiballZ_command.py 
0.15628048780487802,[PID 5915] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717282023.5343366-69607794031716/AnsiballZ_command.py 
0.15490853658536582,[PID 5861] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717282021.4423668-100304242276757/AnsiballZ_command.py 
0.1545731707317073,[PID 5804] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717282021.867739-70114971537961/AnsiballZ_command.py 
0.15353658536585363,[PID 5929] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717282024.6319103-237039797937887/AnsiballZ_command.py 
0.15310975609756095,[PID 5764] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717282017.6343727-203996660980915/AnsiballZ_command.py 
0.15268292682926826,[PID 5675] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717282014.0261767-23526865644672/AnsiballZ_command.py 
0.15262195121951216,[PID 5903] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717282019.103629-164421498632157/AnsiballZ_command.py 
0.15262195121951216,[PID 5994] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717282025.5096302-63144404389429/AnsiballZ_command.py 
0.15259146341463414,[PID 5832] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717282017.1934936-250930572200231/AnsiballZ_command.py 
0.15155487804878048,[PID 5731] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717282020.755681-244115335456358/AnsiballZ_command.py 
0.15140243902439024,[PID 6051] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717282026.0329912-26064722959370/AnsiballZ_command.py 
0.15082317073170728,[PID 6021] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717282024.3083797-169543469454772/AnsiballZ_command.py 
0.15024390243902438,[PID 5674] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717282013.5719485-41949370150293/AnsiballZ_command.py 
0.14820121951219511,[PID 5717] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717282015.9869676-251914751913938/AnsiballZ_command.py 
0.14759146341463414,[PID 5705] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717282016.16137-226690327618999/AnsiballZ_command.py 
0.14673780487804877,[PID 5856] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717282021.5874147-225277369261342/AnsiballZ_command.py 
0.14603658536585365,[PID 5900] python3
0.14375,[PID 5745] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717282018.4298346-190021318342508/AnsiballZ_command.py 
0.14317073170731706,[PID 5790] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717282021.7315042-151497644585273/AnsiballZ_command.py 
0.14134146341463413,[PID 6020] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717282025.7917616-165694492586828/AnsiballZ_command.py 
0.13874999999999998,[PID 5750] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717282020.5505939-280716481191449/AnsiballZ_command.py 
0.1386280487804878,[PID 5942] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717282013.3227-36245750201802/AnsiballZ_command.py 
0.13658536585365852,[PID 5658] python3
0.13524390243902434,[PID 5999] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717282025.8872588-125553942855721/AnsiballZ_command.py 
0.13432926829268294,[PID 5908] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717282018.4329271-69668876954606/AnsiballZ_command.py 
0.133140243902439,[PID 6007] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717282025.5915177-109922441818667/AnsiballZ_command.py 
0.132530487804878,[PID 6024] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717282025.1463838-138861103195928/AnsiballZ_command.py 
0.13234756097560976,[PID 5631] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717282012.994987-170671647269004/AnsiballZ_command.py 
0.13146341463414635,[PID 5755] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717282016.6160934-47634792324898/AnsiballZ_command.py 
0.12926829268292683,[PID 5967] python3
0.12896341463414634,[PID 5782] python3
0.12896341463414634,[PID 5657] python3
0.12865853658536586,[PID 5948] python3
0.12609756097560973,[PID 5965] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717282025.1909165-259621522105383/AnsiballZ_command.py 
0.12463414634146341,[PID 6066] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717282026.1661918-187062923750856/AnsiballZ_command.py 
0.12256097560975611,[PID 5709] python3
0.12256097560975611,[PID 5662] python3
0.12121951219512196,[PID 5920] /usr/bin/python3 /home/videoserver/.ansible/tmp/ansible-tmp-1717282024.151119-61441100431012/AnsiballZ_command.py 
0.12073170731707318,[PID 5779] python3
0.11737804878048781,[PID 5688] python3
